name	DEN_1	DEN_2	BC	IDC	LBCC	ESS
YER020W	0.132353	0.024806	11558.5	0.001	5.79248e-13	0
YGL121C	0.321429	0.0518658	1602.43	0.001	3.72726e-12	0
YAL058W	0.666667	0.357143	5050	0.001	5.47732e-08	0
YIL120W	0.428571	0.0698362	10480.3	0.001	1.06837e-10	0
YOR236W	1	0.666667	0	0.001	0	1
YAL059W	0.222222	0.0277863	4833.64	0.001	6.40301e-13	0
YBR115C	0.666667	0.153846	44.9415	1	0.0167843	0
YDR395W	0.24359	0.0198662	2234.69	6	0.0183143	1
YER165W	0.0624152	0.0122509	59390.4	32	2.73612	1
YMR308C	0.0723164	0.011274	80406.2	5	0.0117421	1
YAL060W	1	0.0229811	0	0.001	0	0
YAL061W	1	0.0723164	0	0.001	0	0
YAL062W	0.666667	0.0206844	423.148	0.001	5.1638e-14	0
YLR267W	0.571429	0.0330199	5319.92	0.001	3.61386e-12	0
YAL063C-A	1	0.0280246	0	0.001	0	0
YPR154W	0.0280246	0.022293	123908	0.001	8.57653e-13	0
YAL064W	0.5	0.0217107	1940.47	0.001	2.15561e-13	0
YKR011C	0.666667	0.19697	14.792	0.001	1.48434e-11	0
YMR149W	0.228164	0.0392878	14712.5	13	17.5709	1
YAL064W-B	1	0.333333	0	0.001	0	0
YPR126C	0.333333	0.00775445	7629.89	0.001	9.19602e-15	0
YAL066W	1	0.00836299	0	0.001	0	0
YAL067C	0.5	0.0542729	461.843	0.001	2.00353e-12	0
YER118C	0.0540335	0.0117203	153318	0.001	1.56317e-13	0
YGR260W	0.180837	0.0395281	23533.3	0.001	1.03894e-11	0
YHR042W	0.25	0.161216	2156.12	0.001	3.64124e-10	1
YAL069W	1	0.0542443	0	0.001	0	0
YMR032W	0.0542443	0.0149675	105249	0.001	2.86533e-13	1
YGR132C	1	0.428571	0	0.001	0	0
YDL229W	0.0790816	0.0150635	19342.6	6	0.0170117	0
YGL097W	0.444444	0.0156422	7469.2	0.001	1.9874e-13	1
YLR293C	0.163218	0.0112388	28293.2	0.001	7.36758e-14	1
YOR133W	0.128571	0.0142362	7934.18	7	0.0143719	0
YAR003W	0.215789	0.0234688	14052.8	14	2.52429	0
YBL026W	0.0738204	0.0141535	107799	69	104.905	1
YBR175W	0.16996	0.0217446	15638.3	14	1.6305	0
YBR258C	1	0.0682148	0	12	0	0
YCL040W	0.0558442	0.00995733	42405.9	6	0.00502839	0
YDR069C	0.25	0.0152529	4484.68	2	0.000485484	0
YDR140W	0.5	0.117241	501.794	0.001	4.74045e-11	0
YDR469W	0.454545	0.0421442	2089.94	12	5.17855	0
YHR119W	0.3	0.0214121	8850.55	14	1.53149	0
YIL148W	0.0813954	0.0153979	45060.1	3	0.00556678	0
YJL026W	0.147059	0.0210747	4416.12	2	0.00102486	1
YJL141C	0.087395	0.0209012	33445.3	0.001	5.5784e-13	0
YJR113C	0.305556	0.022415	4172.62	18	1.87702	0
YLR015W	0.527273	0.050836	1589.63	14	15.3604	0
YPL138C	0.527273	0.0312461	6409.44	14	8.83939	0
YAR007C	0.108108	0.0205045	18351.1	10	0.350689	1
YBR089C-A	0.202614	0.0410823	6152.28	0.001	3.55078e-12	1
YBR136W	0.155844	0.0254438	8959.98	0.001	5.85228e-13	1
YCR012W	0.218182	0.041191	3996.53	1	0.00251022	1
YDL007W	0.619883	0.0457503	571.788	59	318.916	1
YDR034C	0.0364886	0.0150748	133658	0.001	2.51863e-13	0
YDR097C	0.177866	0.0221964	8512.28	11	0.489156	0
YER078C	0.25	0.0243239	4913.85	0.001	4.30027e-13	0
YER095W	0.0909091	0.0201222	20933.1	13	0.685444	0
YHR164C	0.333333	0.0179855	1818.54	4	0.00405952	1
YIR002C	0.222222	0.0421377	7517.69	0.001	5.26691e-12	0
YJL034W	0.0470862	0.00857855	66504.5	2	0.000135672	1
YJL173C	0.0797342	0.0228354	15870.4	5	0.0430106	1
YLR304C	0.0966667	0.0139755	7937.77	0.001	2.92717e-14	0
YML032C	0.333333	0.0498014	1843.34	5	0.472455	0
YML124C	0.0753912	0.0143584	9216.42	2	0.000236262	0
YMR116C	0.12	0.0261755	15440.3	23	10.5828	0
YMR234W	0.5	0.0815126	106.482	4	0.150426	0
YNL312W	0.176471	0.0471826	1447.28	3	0.0341755	1
YOL090W	0.161905	0.0366388	6083.81	26	31.1976	0
YAR008W	0.533333	0.00994116	1600.11	12	0.0144026	1
YBL051C	0.285714	0.0296691	2379.77	0.001	5.26845e-13	0
YLR105C	0.333333	0.0174592	2856.53	12	0.152881	1
YMR059W	0.0441358	0.0171178	64460.3	12	0.422102	1
YPL083C	0.533333	0.0184825	884.389	12	0.0951103	1
YAR014C	0.0461538	0.0171857	77892.3	1	0.0003136	0
YBR186W	0.5	0.0188538	1028.51	0.001	6.49793e-14	0
YCL031C	0.248366	0.00946669	12813	4	0.00163574	1
YDL070W	0.285714	0.0268173	1657.33	0.001	2.44906e-13	0
YDL240W	0.4	0.0291101	476.982	0.001	1.37006e-13	0
YDR010C	0.5	0.011062	1697.77	0.001	1.27113e-14	0
YDR085C	0.285714	0.0221604	1349.52	0.001	9.29867e-14	0
YDR100W	0.244444	0.0142233	4889.35	0.001	4.89144e-14	0
YDR107C	0.333333	0.0491597	1223.46	0.001	2.3818e-12	0
YDR122W	0.184211	0.0210766	3651.73	0.001	1.32744e-13	0
YDR259C	0.108262	0.00948673	39187	0.001	3.43625e-14	0
YDR277C	0.220779	0.00834842	26023.8	0.001	2.79091e-14	0
YDR480W	0.197628	0.0126993	15244.8	2	0.000626873	0
YER032W	0.155844	0.00924569	20166.3	0.001	2.29654e-14	0
YER115C	0.285714	0.0193307	3953.48	0.001	1.57726e-13	0
YER155C	0.12	0.0161615	16225.8	0.001	1.32835e-13	0
YER158C	0.25	0.0140119	7253.56	0.001	6.99012e-14	0
YER167W	0.314286	0.0166105	3448.97	0.001	8.25163e-14	0
YFL059W	0.345455	0.0200032	6479.84	0.001	3.58385e-13	0
YGL237C	0.0586812	0.0134747	59847.5	7	0.0397109	0
YGR037C	0.305556	0.0174472	1339.02	0.001	3.7912e-14	0
YGR225W	0.666667	0.0470626	110.788	2	0.00289865	0
YGR285C	0.272727	0.0155148	6732.86	6	0.0229811	0
YHL048W	0.18617	0.0219439	33551.2	0.001	1.44836e-12	0
YHR064C	0.192308	0.0223963	4739.08	1	0.000229295	0
YIL045W	0.285714	0.0111097	8111.91	0.001	3.53079e-14	0
YIL144W	0.097479	0.0105139	42014.9	28	1.09861	1
YJL042W	0.6	0.03441	245.917	0.001	2.06861e-13	0
YKR075C	1	0.0461538	0	0.001	0	1
YLR096W	0.0800701	0.0130654	46288.1	0.001	1.08001e-13	0
YLR098C	0.333333	0.0224974	10933	0.001	9.33574e-13	0
YLR108C	0.380952	0.0149375	1986.33	0.001	3.7673e-14	0
YLR245C	0.466667	0.0182491	411.319	0.001	2.12888e-14	0
YLR273C	0.4	0.0191116	1369.89	0.001	7.3102e-14	0
YLR430W	0.311111	0.0125864	6644.38	0.001	5.18765e-14	1
YML052W	0.666667	0.0292944	38.8322	0.001	1.90651e-14	0
YMR018W	0.666667	0.041958	91.7157	0.001	1.89502e-13	0
YMR071C	0.5	0.0165715	805.942	0.001	3.03891e-14	1
YMR104C	0.150327	0.0147777	20225	0.001	1.44996e-13	0
YMR258C	0.5	0.030758	5306.52	0.001	2.37472e-12	0
YNL044W	0.17316	0.0155628	27936.4	0.001	2.83773e-13	1
YNL206C	0.305556	0.0194055	2515.42	0.001	1.08994e-13	0
YNL229C	0.228571	0.0155267	9934.85	0.001	1.31976e-13	0
YNL333W	0.444444	0.0180055	5329.21	0.001	2.48941e-13	0
YOL033W	0.666667	0.0314083	31.9788	0.001	2.07467e-14	0
YOL154W	0.666667	0.0174849	387.038	0.001	2.41167e-14	0
YOR047C	0.0708749	0.00956936	77897	0.001	4.62961e-14	0
YOR062C	0.666667	0.0171635	478.872	0.001	2.77044e-14	0
YOR178C	0.274725	0.0151444	5896.59	4	0.00545359	0
YOR229W	0.169591	0.0197398	10211.2	0.001	2.62936e-13	1
YOR284W	0.216374	0.0120017	15763.5	0.001	7.07665e-14	0
YOR329C	0.257576	0.00967511	13732.3	0.001	3.09935e-14	1
YOR355W	0.125	0.0133242	14080.2	0.001	5.54731e-14	0
YOR358W	0.333333	0.0234011	3751.69	10	0.375019	0
YPL049C	0.209524	0.0105639	11227.3	2	0.000234371	0
YPL204W	0.0389807	0.0107303	189101	4	0.00625427	1
YAR018C	0.131579	0.0209299	7880.97	0.001	1.98993e-13	0
YBL106C	0.153846	0.0297851	3531.86	0.001	4.27648e-13	0
YDR216W	0.157197	0.0147083	27415.8	0.001	2.01693e-13	0
YGR032W	0.333333	0.0371404	360.343	1	0.00022855	0
YIL070C	0.121212	0.021846	6677.48	0.001	1.84351e-13	0
YJL098W	0.080226	0.0171539	48039.1	1	0.000333701	0
YML006C	0.227273	0.0296813	1528.17	0.001	2.69556e-13	0
YOL054W	0.103175	0.0218645	9319.65	0.001	2.1975e-13	0
YOL083W	0.164835	0.0254555	3720.85	0.001	2.57525e-13	0
YOR167C	0.19697	0.00864012	14721.6	3	0.000436312	0
YAR019C	0.380952	0.0257199	1309.56	0.001	2.18311e-13	1
YDL047W	0.0561347	0.0155802	100790	4	0.0213366	0
YDL185W	0.0985155	0.0200274	13511.5	21	1.98317	0
YHR169W	0.0967742	0.0221481	13681.8	0.001	3.18601e-13	1
YNL223W	0.5	0.0581587	601.046	10	3.43825	0
YAR023C	0.666667	0.151515	186.919	0.001	6.56731e-11	0
YDL217C	0.428571	0.0175947	8133.46	12	0.577253	1
YAR028W	0.318182	0.0667623	4102.15	0.001	2.59306e-11	0
YAR030C	0.666667	0.0085453	1930.78	0.001	6.8636e-15	0
YBR106W	0.0733154	0.0128902	167174	2	0.00270702	1
YBR135W	0.146667	0.0165695	22789.3	2	0.00201552	1
YCL073C	1	0.0938834	0	0.001	0	0
YDL198C	0.5	0.06417	188.29	0.001	1.59634e-12	0
YDR406W	1	0.0938834	0	0.001	0	0
YEL041W	0.333333	0.0572115	1383.53	0.001	4.94085e-12	0
YGL129C	0.333333	0.0156075	14067.8	18	1.62278	0
YGR014W	0.218182	0.0159434	8572.61	0.001	1.20853e-13	0
YGR284C	0.206478	0.0289855	6224.33	0.001	9.07172e-13	0
YHR048W	0.5	0.0940541	351.796	0.001	1.37648e-11	0
YIL004C	0.278947	0.0190496	12446.7	17	2.2463	1
YIL016W	0.204413	0.0284887	11247.8	0.001	1.51449e-12	0
YIL111W	0.4	0.0160808	2811.32	0.001	7.51961e-14	0
YIR033W	0.5	0.0292683	1919.56	0.001	7.04307e-13	0
YJL002C	0.257143	0.031577	14958.1	16	15.6637	1
YJL093C	0.666667	0.0749306	74.8248	0.001	1.5725e-12	0
YJR040W	0.333333	0.0553117	1258.05	0.001	3.92505e-12	0
YKL196C	0.409091	0.0280239	3345.83	13	1.85469	1
YKR105C	0.4	0.00880214	4424.46	0.001	1.06236e-14	0
YLR018C	0.461905	0.0495769	938.063	0.001	2.61759e-12	0
YLR214W	0.25	0.0690917	4244.59	0.001	2.41814e-11	0
YML038C	0.192308	0.0277378	37763.7	0.001	4.29893e-12	0
YMR264W	0.291667	0.0529156	6570.34	0.001	1.50249e-11	0
YMR279C	0.527778	0.0603308	5276.9	0.001	3.68967e-11	0
YNL125C	0.4	0.0394376	4446.98	0.001	4.30298e-12	0
YOL030W	0.321429	0.0676166	25627.6	0.001	1.72189e-10	0
YOL156W	0.377778	0.0323898	6917.42	0.001	2.87618e-12	0
YOR273C	0.666667	0.0904184	5050	0.001	2.25023e-10	0
YPL094C	0.227273	0.021586	15231.8	12	1.29877	1
YPR128C	0.333333	0.0935818	5325.13	0.001	1.36136e-10	0
YGL104C	0.176638	0.0133998	38029.4	0.001	2.16568e-13	0
YGR055W	0.5	0.0938834	153.333	0.001	5.95606e-12	0
YJL219W	0.47619	0.0323672	2439.15	0.001	1.27479e-12	0
YML129C	0.5	0.108046	283.475	0.001	1.93161e-11	0
YAR031W	0.222222	0.0140689	5002.41	0.001	4.35513e-14	0
YBR069C	0.179803	0.0165792	34695.6	0.001	4.71331e-13	0
YCR030C	0.2	0.0169567	16418.4	0.001	2.71472e-13	0
YJR015W	0.27619	0.0522714	3184.15	0.001	6.56535e-12	0
YAR033W	0.535714	0.107242	191.251	1	0.0135515	0
YGL051W	0.195076	0.0342774	7368.45	1	0.0019843	0
YKL174C	0.333333	0.15935	790.863	0.001	1.69978e-10	0
YPR198W	0.3	0.0565743	2953.61	0.001	9.07718e-12	0
YAR035W	0.333333	0.0119532	4299.27	0.001	2.92552e-14	0
YGR069W	0.666667	0.218182	24.9814	0.001	3.77399e-11	0
YLR295C	0.0175238	0.0116302	381654	7	0.0419702	0
YLR381W	0.5	0.0712303	215.151	7	0.949878	0
YLR447C	0.0243421	0.0190224	191869	20	4.89235	0
YAR042W	0.4	0.0170316	1483.86	0.001	4.99434e-14	0
YER120W	0.133333	0.0205625	7376.97	0.001	1.75842e-13	0
YGR192C	0.222222	0.0195449	1834.19	0.001	5.94799e-14	0
YLR397C	0.4	0.00811352	3434.23	0.001	5.95287e-15	1
YAR047C	1	0.116402	0	0.001	0	0
YAR064W	0.666667	0.0242549	603.501	0.001	1.39246e-13	0
YGL070C	0.0626566	0.0193386	126883	57	205.916	0
YAR066W	0.4	0.0129561	6505.79	0.001	7.33266e-14	0
YDR074W	0.277778	0.0283087	2843.19	5	0.0634005	0
YLR145W	1	0.4	0	0.001	0	1
YPR086W	0.0225464	0.0130369	283163	29	4.4978	1
YAR068W	1	0.0542443	0	0.001	0	0
YAR069C	1	0.333333	0	0.001	0	0
YPL215W	0.333333	0.0424185	10197	0.001	1.10046e-11	0
YAR071W	1	0.0282376	0	0.001	0	0
YLR453C	0.0282376	0.0162314	194168	3	0.0102752	0
YAR073W	0.5	0.0442445	41.7839	0.001	8.00598e-14	0
YDL213C	0.08125	0.0131809	67490.5	0.001	1.6552e-13	0
YLR383W	0.0697013	0.0163127	26393.7	1	0.000130271	1
YOL115W	0.0679487	0.0184047	33635.7	7	0.0899486	0
YBL001C	0.5	0.0187209	5873.99	0.001	3.60754e-13	0
YDR510W	0.0925926	0.00799009	49713.6	0.001	1.87611e-14	1
YER067W	0.5	0.0882695	79.1274	0.001	2.40181e-12	0
YPL068C	1	0.5	0	0.001	0	0
YBL002W	0.0907563	0.0203345	17142.8	1	0.000266007	0
YBR114W	0.0615616	0.0176105	25204.8	14	0.409513	0
YBR245C	0.238095	0.0271612	11737.3	12	2.62821	0
YCR040W	0.305556	0.00960849	6841.62	0.001	1.78185e-14	0
YDR121W	0.666667	0.0218345	686.204	6	0.0224587	0
YGL241W	0.428571	0.0416276	232.699	0.001	2.99463e-13	0
YGR054W	0.25	0.0436068	3411.55	4	0.197374	0
YGR067C	0.166667	0.0233275	846.016	0.001	4.17543e-14	0
YHR197W	0.126263	0.0204986	47645.8	2	0.00849747	1
YIL035C	0.0719546	0.013753	108793	11	0.372752	0
YIL126W	0.392857	0.0426732	358.578	6	0.100901	1
YJR090C	0.146237	0.0128191	23230.5	14	0.25173	0
YKR001C	0.235294	0.0279249	2635.06	0.001	3.77025e-13	0
YKR048C	0.083926	0.0196234	26084.2	2	0.00259692	0
YLR074C	0.0912568	0.0199303	49858.3	0.001	7.17888e-13	0
YMR036C	0.189542	0.0174648	4944.83	0.001	8.72001e-14	0
YMR091C	0.6	0.0711726	38.2396	3	0.0158957	0
YNL068C	0.285714	0.0157123	1520.52	0.001	2.64777e-14	0
YNL157W	0.2	0.0263841	3918.89	0.001	3.79806e-13	0
YNL262W	0.263736	0.0369848	3102.75	20	12.2489	1
YOL006C	0.133333	0.0197924	6162.05	0.001	1.26084e-13	0
YOL087C	0.126482	0.026788	3696.89	0.001	2.40783e-13	0
YOL108C	0.0966667	0.0192974	20577.9	1	0.000275848	0
YOR116C	0.195767	0.0129978	21726.1	50	15.1745	1
YOR207C	0.296703	0.0296516	2010.91	22	4.91106	1
YOR304W	0.318182	0.023984	2808.85	6	0.0638774	0
YPL082C	0.252747	0.0247644	7266.23	2	0.00552585	1
YPR175W	0.290909	0.0154037	5015.29	14	0.225391	1
YPR190C	0.5	0.0299465	382.852	16	0.630589	1
YBL003C	0.285714	0.0262978	682.978	0.001	9.33284e-14	1
YCR057C	0.0947115	0.0197592	64280.5	75	391.508	1
YPL153C	0.0930931	0.0178033	29809.7	1	0.000278789	1
YBL004W	0.184783	0.0206375	16028.4	19	3.68499	1
YBL038W	0.12253	0.0390983	16443.5	85	2891.51	0
YBR143C	0.108225	0.0239636	10663.9	3	0.0102758	1
YBR247C	0.179365	0.0210023	14853	32	16.9852	1
YBR251W	0.103604	0.0289354	45221.6	187	21476.5	0
YCL059C	0.181513	0.0315588	6581.62	43	94.217	1
YDR060W	0.266667	0.0374452	7756.3	22	43.2989	1
YDR280W	0.409357	0.0199518	5632.42	49	42.985	1
YER082C	0.0995918	0.0224661	29177.3	65	203.291	1
YGR090W	0.10226	0.0155324	46972.6	51	37.0863	1
YGR220C	0.0606061	0.034837	51173.1	149	15110.6	0
YHR089C	0.217391	0.0183329	8640.93	22	2.25942	1
YJL095W	0.0829924	0.0192848	45948.8	0.001	5.27442e-13	0
YKR086W	0.105263	0.0415075	37683.2	10	11.7742	1
YNL110C	0.278075	0.021796	9419.57	0.001	5.91149e-13	1
YNL284C	0.105911	0.0280908	34105.6	127	4607.16	0
YOL139C	0.113131	0.014049	32238.6	36	6.62891	1
YPL043W	0.212544	0.0251811	6665.97	0.001	5.69649e-13	1
YPR137W	0.242424	0.0338033	2854.77	9	0.658734	1
YBL005W	0.466667	0.028155	504.277	0.001	1.47876e-13	0
YCR009C	0.106852	0.0215551	10504.3	1	0.000242301	0
YCR088W	0.111111	0.0127617	64239.2	22	2.01585	1
YDR176W	0.253561	0.0124224	23998.1	87	95.4215	0
YDR388W	0.0380503	0.0104319	266192	33	4.3107	0
YBL005W-B	1	0.0542443	0	0.001	0	0
YBL006C	1	0.25	0	0.001	0	0
YDR489W	0.25	0.025713	10942.4	6	0.258294	1
YBL037W	0.47619	0.0286149	1713.61	15	1.84644	0
YBL047C	0.219048	0.0178987	4259.01	0.001	9.57495e-14	0
YBL105C	0.155797	0.011223	25909.7	0.001	6.40402e-14	1
YBR059C	0.151515	0.0209494	17654.2	0.001	5.15211e-13	0
YBR098W	0.305556	0.0164329	1912.54	1	4.26151e-05	0
YBR108W	0.286765	0.00983036	6933.66	0.001	1.85681e-14	0
YBR150C	0.833333	0.0220994	138.936	0.001	2.76159e-14	0
YBR205W	0.192308	0.0135301	6028.42	0.001	3.88516e-14	0
YBR250W	0.5	0.0380435	1007.02	0.001	1.0547e-12	0
YCL008C	0.287879	0.0114601	5570.64	2	0.000221289	0
YCL034W	0.9	0.0181212	24.8261	0.001	2.40935e-15	0
YCL045C	0.666667	0.00995885	644.336	0.001	4.22531e-15	0
YCR095C	0.4	0.0254033	5999.95	2	0.00799568	0
YCR100C	0.5	0.033085	756.095	0.001	4.52974e-13	0
YDL002C	0.202614	0.0190553	10073.1	19	1.8457	0
YDL091C	0.666667	0.042513	174.137	0.001	3.79216e-13	0
YDL139C	0.428571	0.0191782	1363.71	0.001	7.90645e-14	1
YDL146W	0.527778	0.0135262	5638.41	0.001	9.96128e-14	0
YDL203C	0.25	0.0269073	1331.22	0.001	1.7445e-13	0
YDL206W	0.7	0.0411242	937.873	0.001	1.87772e-12	0
YDR172W	0.164835	0.0256356	6905.72	4	0.0314638	1
YDR271C	0.244444	0.00595126	25870.6	0.001	7.93275e-15	0
YDR382W	0.218182	0.024375	8667.07	20	5.3402	0
YDR423C	0.666667	0.0179333	684.079	0.001	4.71687e-14	0
YDR520C	0.5	0.0403567	5377.07	0.001	7.13144e-12	0
YEL068C	0.333333	0.00844171	13593.9	0.001	2.30114e-14	0
YER014W	1	0.0435766	0	0.001	0	0
YER025W	0.19943	0.0149674	11696.1	22	1.24646	1
YER027C	0.388889	0.0307061	992.194	13	0.753619	0
YER151C	0.428571	0.0310238	1687.07	1	0.000669787	0
YFL010C	0.277778	0.0153921	4145.68	0.001	6.46382e-14	0
YFR013W	0.392857	0.0222258	2152.25	5	0.025791	0
YGL035C	0.154412	0.0164153	9337.02	0.001	1.04685e-13	0
YGL201C	0.180952	0.0117449	13962.7	19	0.329755	1
YGL215W	0.333333	0.0176238	1898.51	1	6.1051e-05	0
YGL238W	0.357143	0.0114606	3226.09	1	1.98766e-05	1
YGR166W	0.466667	0.0100038	6432.03	4	0.00192394	0
YGR227W	0.533333	0.0139176	748.6	0.001	1.49799e-14	0
YGR240C	0.131313	0.011598	39589.2	1	9.40612e-05	0
YHL002W	0.0588972	0.0168135	66221.7	1	0.000311693	0
YHL016C	1	0.0435766	0	0.001	0	0
YHR016C	0.0673516	0.0144665	49827.9	0.001	1.46987e-13	0
YIL076W	0.490909	0.00967191	9856.23	20	0.338728	0
YIL095W	0.142045	0.0132556	21964	0.001	9.63256e-14	0
YIL156W	0.316176	0.00929709	6225.1	0.001	1.47049e-14	0
YIL173W	0.4	0.0209314	2386.49	0.001	1.83238e-13	0
YIR003W	0.287582	0.00756467	17514.8	0.001	1.6494e-14	0
YIR006C	0.320513	0.0212342	7341.24	5	0.059795	1
YJL004C	0.189542	0.0199202	17768.9	0.001	5.30327e-13	0
YJL145W	1	0.0435766	0	0.001	0	0
YJL151C	0.472222	0.0143601	2427.08	0.001	4.87377e-14	0
YJL201W	0.833333	0.0295998	5.0802	0.001	3.24979e-15	0
YKL054C	0.5	0.027447	325.25	0.001	9.22931e-14	0
YKL074C	0.290909	0.0259886	2891.39	18	2.23776	0
YKR022C	0.333333	0.0302983	6094.32	3	0.046221	1
YKR030W	0.305556	0.0139843	4277.57	0.001	4.99861e-14	0
YKR095W	0.4	0.0165263	1106.57	1	3.30175e-05	0
YLL005C	0.47619	0.018807	3087.11	0.001	1.83913e-13	0
YLL018C	0.333333	0.018707	11306.9	0.001	4.61571e-13	1
YLR064W	0.6	0.0166992	578.089	0.001	2.69729e-14	0
YLR078C	0.213675	0.0124259	25198.6	19	0.880451	1
YLR088W	0.4	0.0337541	2022.23	2	0.00840011	1
YLR095C	0.666667	0.0387097	172.188	2	0.00206196	0
YLR106C	0.294872	0.0247719	4082.2	0.001	4.53279e-13	1
YLR144C	0.381818	0.0107693	2034.52	0.001	1.04488e-14	0
YLR150W	0.333333	0.0201485	2279.21	0.001	1.25208e-13	0
YLR315W	0.333333	0.020124	2306.16	1	0.000126075	0
YLR337C	0.330882	0.0135318	10554.4	18	0.682876	0
YLR363W-A	1	0.0435766	0	0.001	0	0
YML075C	0.273684	0.0290943	12213.1	0.001	2.395e-12	0
YML097C	0.5	0.0388751	6020.15	0.001	6.87485e-12	0
YML116W	0.5	0.02656	5358.74	0.001	1.33336e-12	0
YMR147W	0.25	0.0224437	2315.05	0.001	1.46853e-13	0
YMR192W	0.287879	0.0154673	4184.85	0.001	6.89513e-14	0
YMR253C	0.6	0.00773632	2546.91	0.001	5.47397e-15	0
YMR313C	0.6	0.0169379	364.035	0.001	1.79777e-14	0
YNL020C	0.233333	0.021164	4195.8	0.001	1.96419e-13	1
YNL084C	0.216374	0.0139642	11542.7	2	0.000759733	0
YNL106C	0.116883	0.0185667	16265.9	0.001	2.25929e-13	0
YNL116W	0.169118	0.0200881	9385.81	0.001	2.58474e-13	0
YNL138W	0.195238	0.0156517	8448.43	25	1.5467	1
YNL144C	0.666667	0.00995885	644.336	0.001	4.22531e-15	0
YNL152W	0.5	0.0149251	1136.2	0.001	2.81899e-14	1
YNL161W	0.0838384	0.0165687	43245.2	1	0.000273234	1
YNL176C	0.321429	0.00989546	4786.18	0.001	1.47509e-14	0
YNL285W	0.5	0.00989772	1267.27	0.001	6.08104e-15	0
YNR041C	0.4	0.0288046	1075.89	0.001	2.96261e-13	0
YOL028C	0.666667	0.0333333	390.368	0.001	3.21291e-13	0
YOR109W	0.266667	0.0125575	2705.82	0.001	1.79426e-14	0
YOR211C	0.5	0.0409914	625.234	0.001	8.82637e-13	0
YOR322C	0.5	0.0327642	2420.25	0.001	1.39453e-12	0
YOR388C	0.4	0.0147879	4259	0.001	8.14688e-14	0
YPL012W	0.190476	0.0208941	4190.94	6	0.0328627	1
YPL027W	0.833333	0.0289068	110.788	0.001	6.44628e-14	0
YPL084W	0.244444	0.0156554	6342.73	0.001	9.31357e-14	0
YPL157W	0.5	0.0396457	5084.07	0.001	6.28007e-12	0
YPL246C	0.416667	0.015616	2517.69	0.001	6.23833e-14	0
YPL249C	0.333333	0.0174871	4312.17	0.001	1.34416e-13	0
YPR030W	0.277778	0.0174324	2337.97	0.001	5.99739e-14	0
YPR048W	0.25	0.0324272	2514.11	0.001	6.94963e-13	1
YPR091C	0.8	0.0195958	84.6219	0.001	9.98226e-15	0
YPR159W	0.242424	0.0222603	3921.41	0.001	2.33421e-13	0
YPR171W	0.25731	0.00832439	19365.9	0.001	2.39279e-14	0
YBL008W	0.416667	0.0347721	1667.54	8	0.520065	0
YBR289W	0.308824	0.0279313	4355.14	46	79.6806	0
YGR180C	0.236364	0.0211976	2635.47	2	0.00100617	0
YJL115W	0.242424	0.0495868	1673.73	5	0.306645	0
YOR038C	0.733333	0.0716113	87.9744	6	0.366468	0
YOR290C	0.242105	0.0235468	9868.79	53	109.35	0
YBL009W	0.2	0.0285785	1615.21	0.001	2.15486e-13	0
YDL053C	0.2	0.0262337	4253.91	0.001	4.02953e-13	0
YHR121W	0.25	0.0399509	1071.68	1	0.000682516	0
YKL203C	0.227941	0.0335423	1818.28	6	0.113321	1
YLR196W	0.0697674	0.0168694	34675.4	0.001	1.95919e-13	1
YOL041C	0.101075	0.0236375	5230.3	0.001	1.65034e-13	0
YOR017W	0.2	0.0237707	2898.88	0.001	1.85108e-13	0
YOR233W	0.333333	0.0382554	716.434	0.001	5.11478e-13	1
YBL010C	1	0.333333	0	0.001	0	0
YBL013W	1	0.0170875	0	0.001	0	0
YBL014C	0.666667	0.0841639	510.984	5	2.13663	1
YHL004W	0.103604	0.0161047	59106.4	180	2402.36	0
YJL025W	0.666667	0.230769	123.138	8	119.202	1
YOR158W	0.357143	0.0257604	2069.83	10	0.325528	0
YBL015W	0.4	0.0341947	43.9069	0.001	2.40119e-14	0
YJR035W	0.0878049	0.0214953	17607.5	0.001	3.30056e-13	0
YBL016W	0.105376	0.022194	22027.9	10	0.563199	0
YBR083W	0.464286	0.0465102	345.657	0.001	7.50976e-13	0
YDL159W	0.2	0.03185	1807.27	8	0.190442	0
YDR103W	0.257576	0.0255342	2319.17	12	0.438802	0
YER075C	0.186813	0.0249538	2739.04	0.001	1.98407e-13	0
YFR028C	0.0746897	0.00872823	147034	7	0.0218613	1
YGL057C	0.666667	0.0965909	133.756	0.001	7.76189e-12	0
YGL158W	0.126126	0.0239553	21494.8	0.001	8.92785e-13	0
YGR097W	0.249012	0.0212145	4982.29	1	0.000251295	0
YHR005C	0.133333	0.0266978	16512.3	5	0.139817	1
YHR084W	0.393939	0.0291007	1353.65	2	0.00305944	1
YHR168W	0.5	0.0782051	901.395	0.001	1.68588e-11	0
YIL169C	0.5	0.062468	187.132	0.001	1.42478e-12	0
YJL076W	0.183193	0.0146301	18581.4	9	0.113687	1
YLR362W	0.161905	0.0270958	6535.01	9	0.415757	0
YML117W	0.222222	0.0273558	1595.18	0.001	1.98517e-13	0
YMR295C	0.333333	0.0204916	1518.97	0.001	8.92756e-14	0
YNL053W	0.205882	0.0252377	4041.24	0.001	3.37544e-13	0
YOL130W	0.25	0.0313482	6112.91	0.001	1.47584e-12	1
YPR115W	0.113978	0.0198673	13879.2	0.001	2.46459e-13	0
YBL017C	0.4	0.0413454	625.965	0.001	7.31676e-13	0
